Strategy,Date,From State,To State,From Asset,To Asset,Trade,Whipsaw,Duration Days,Exit Timing,Re-entry Timing,Downside Avoided,Transition Quality
A-RVol v3 (NASDAQ QQQ Moderate),2024-11-06,AGGRESSIVE,MODERATE,TQQQ,QQQ,True,False,15,,,,78.87809479537054
A-RVol v3 (NASDAQ QQQ Moderate),2024-11-27,MODERATE,AGGRESSIVE,QQQ,TQQQ,True,False,14,,,,89.87930561129747
A-RVol v3 (NASDAQ QQQ Moderate),2024-12-18,AGGRESSIVE,MODERATE,TQQQ,QQQ,True,False,39,,,,79.65750448634775
A-RVol v3 (NASDAQ QQQ Moderate),2025-02-18,MODERATE,AGGRESSIVE,QQQ,TQQQ,True,False,7,,,,48.95554532264611
A-RVol v3 (NASDAQ QQQ Moderate),2025-02-27,AGGRESSIVE,MODERATE,TQQQ,QQQ,True,True,2,,,,
A-RVol v3 (NASDAQ QQQ Moderate),2025-03-03,MODERATE,DEFENSIVE,QQQ,TLT,True,False,10,-0.03832596922918852,,-0.13689651026381733,86.35260451360276
A-RVol v3 (NASDAQ QQQ Moderate),2025-03-17,DEFENSIVE,MODERATE,TLT,QQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ QQQ Moderate),2025-03-18,MODERATE,DEFENSIVE,QQQ,TLT,True,False,36,-0.0011046062571856696,,-0.0006552983524363842,79.91987111733263
A-RVol v3 (NASDAQ QQQ Moderate),2025-05-08,DEFENSIVE,MODERATE,TLT,QQQ,True,False,18,,0.0006557280499470686,,84.99369785965254
A-RVol v3 (NASDAQ QQQ Moderate),2025-06-04,MODERATE,AGGRESSIVE,QQQ,TQQQ,True,False,90,,,,89.24422847186922
A-RVol v3 (NASDAQ QQQ Moderate),2025-10-13,AGGRESSIVE,MODERATE,TQQQ,QQQ,True,False,28,,,,82.66105307137204
A-RVol v3 (NASDAQ QQQ Moderate),2025-11-20,MODERATE,DEFENSIVE,QQQ,TLT,True,True,3,-0.020399852562680065,,-0.01392711364512611,78.66618678408848
A-RVol v3 (NASDAQ QQQ Moderate),2025-11-25,DEFENSIVE,MODERATE,TLT,QQQ,True,False,14,,0.0,,82.45954726409629
A-RVol v3 (NASDAQ QQQ Moderate),2025-12-16,MODERATE,AGGRESSIVE,QQQ,TQQQ,True,False,35,,,,76.97964107296926
A-RVol v3 (NASDAQ QQQ Moderate),2026-02-06,AGGRESSIVE,MODERATE,TQQQ,QQQ,True,False,34,,,,77.77115588110999
A-RVol v3 (NASDAQ QQQ Moderate),2026-03-27,MODERATE,DEFENSIVE,QQQ,TLT,True,False,15,-0.003174848912327888,,-0.0038033611288675884,79.92328702083006
A-RVol v3 (NASDAQ QQQ Moderate),2026-04-20,DEFENSIVE,MODERATE,TLT,QQQ,True,False,31,,0.003817881912528298,,86.85056522779801
A-RVol v3 (NASDAQ QQQ Moderate),2026-06-03,MODERATE,AGGRESSIVE,QQQ,TQQQ,True,True,2,,,,
A-RVol v3 (NASDAQ QQQ Moderate),2026-06-05,AGGRESSIVE,MODERATE,TQQQ,QQQ,True,True,1,,,,
A-RVol v3 (NASDAQ QQQ Moderate),2026-06-08,MODERATE,DEFENSIVE,QQQ,TLT,True,False,34,-0.06141534835427087,,-0.020370412535992255,74.25979120036688
A-RVol v3 (NASDAQ QQQ Moderate),2026-07-28,DEFENSIVE,MODERATE,TLT,QQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ QQQ Moderate),2026-07-29,MODERATE,DEFENSIVE,QQQ,TLT,True,True,4,0.020988201895554726,,-0.012709748542233723,81.0167798833787
A-RVol v3 (NASDAQ QQQ Moderate),2026-08-04,DEFENSIVE,MODERATE,TLT,QQQ,True,True,1,,0.0,,
A-RVol v3 (NASDAQ QQQ Moderate),2026-08-05,MODERATE,DEFENSIVE,QQQ,TLT,True,False,8,,,,
A-RVol v3 (Semiconductors),2010-05-07,MODERATE,DEFENSIVE,USD,TLT,True,False,63,-0.07902044117428753,,-0.23777784601585628,89.539774740354
A-RVol v3 (Semiconductors),2010-08-06,DEFENSIVE,MODERATE,TLT,USD,True,False,10,,0.1682198983766119,,48.2938701592275
A-RVol v3 (Semiconductors),2010-08-20,MODERATE,DEFENSIVE,USD,TLT,True,False,21,0.005769951773806348,,-0.024487436379340255,81.95899491034723
A-RVol v3 (Semiconductors),2010-09-21,DEFENSIVE,MODERATE,TLT,USD,True,False,25,,0.025102123019773437,,83.01106070637896
A-RVol v3 (Semiconductors),2010-10-26,MODERATE,AGGRESSIVE,USD,SOXL,True,False,21,,,,100.0
A-RVol v3 (Semiconductors),2010-11-24,AGGRESSIVE,MODERATE,SOXL,USD,True,False,19,,,,81.85644563488003
A-RVol v3 (Semiconductors),2010-12-22,MODERATE,AGGRESSIVE,USD,SOXL,True,False,25,,,,88.3141233354793
A-RVol v3 (Semiconductors),2011-01-28,AGGRESSIVE,MODERATE,SOXL,USD,True,False,15,,,,87.15667198323317
A-RVol v3 (Semiconductors),2011-02-18,MODERATE,AGGRESSIVE,USD,SOXL,True,True,1,,,,
A-RVol v3 (Semiconductors),2011-02-22,AGGRESSIVE,MODERATE,SOXL,USD,True,False,15,,,,61.17035004045714
A-RVol v3 (Semiconductors),2011-03-15,MODERATE,DEFENSIVE,USD,TLT,True,True,4,-0.09605170221296966,,-0.029517680875377983,70.83521020447388
A-RVol v3 (Semiconductors),2011-03-21,DEFENSIVE,MODERATE,TLT,USD,True,False,37,,0.030415475164970562,,80.00663839469487
A-RVol v3 (Semiconductors),2011-05-12,MODERATE,AGGRESSIVE,USD,SOXL,True,False,13,,,,48.62566268808302
A-RVol v3 (Semiconductors),2011-06-01,AGGRESSIVE,MODERATE,SOXL,USD,True,True,5,,,,
A-RVol v3 (Semiconductors),2011-06-08,MODERATE,DEFENSIVE,USD,TLT,True,False,11,-0.029247715427900944,,-0.05792162431505654,81.1240040938564
A-RVol v3 (Semiconductors),2011-06-23,DEFENSIVE,MODERATE,TLT,USD,True,False,16,,0.04648163087830004,,80.88456861927597
A-RVol v3 (Semiconductors),2011-07-18,MODERATE,DEFENSIVE,USD,TLT,True,False,16,-0.24773799564419452,,-0.12291181030245579,60.104385346893125
A-RVol v3 (Semiconductors),2011-08-09,DEFENSIVE,MODERATE,TLT,USD,True,True,1,,0.0,,
A-RVol v3 (Semiconductors),2011-08-10,MODERATE,DEFENSIVE,USD,TLT,True,False,101,0.011240415473932064,,0.0,80.0
A-RVol v3 (Semiconductors),2012-01-04,DEFENSIVE,MODERATE,TLT,USD,True,False,24,,0.0,,96.7340355246938
A-RVol v3 (Semiconductors),2012-02-08,MODERATE,AGGRESSIVE,USD,SOXL,True,False,20,,,,57.45178946001371
A-RVol v3 (Semiconductors),2012-03-08,AGGRESSIVE,MODERATE,SOXL,USD,True,False,32,,,,85.93634711184221
A-RVol v3 (Semiconductors),2012-04-24,MODERATE,DEFENSIVE,USD,TLT,True,False,20,-0.11073410234795233,,-0.08006961769145671,73.11747713356226
A-RVol v3 (Semiconductors),2012-05-22,DEFENSIVE,MODERATE,TLT,USD,True,False,6,,0.02380935264065509,,77.84937499823282
A-RVol v3 (Semiconductors),2012-05-31,MODERATE,DEFENSIVE,USD,TLT,True,True,1,-0.10658222435916376,,-0.0031904966569386017,67.46537280945543
A-RVol v3 (Semiconductors),2012-06-01,DEFENSIVE,MODERATE,TLT,USD,True,True,1,,0.0,,
A-RVol v3 (Semiconductors),2012-06-04,MODERATE,DEFENSIVE,USD,TLT,True,True,2,-0.015388942094549551,,-0.046902108514383145,81.9054956298047
A-RVol v3 (Semiconductors),2012-06-06,DEFENSIVE,MODERATE,TLT,USD,True,False,56,,0.04921016921071519,,80.4704194783351
A-RVol v3 (Semiconductors),2012-08-24,MODERATE,AGGRESSIVE,USD,SOXL,True,False,8,,,,69.83367255570688
A-RVol v3 (Semiconductors),2012-09-06,AGGRESSIVE,MODERATE,SOXL,USD,True,False,12,,,,63.81627165682094
A-RVol v3 (Semiconductors),2012-09-24,MODERATE,DEFENSIVE,USD,TLT,True,False,16,-0.016619265856652188,,-0.12822916012642593,88.26402090731581
A-RVol v3 (Semiconductors),2012-10-16,DEFENSIVE,MODERATE,TLT,USD,True,False,20,,0.13203453368299956,,64.68592205756738
A-RVol v3 (Semiconductors),2012-11-15,MODERATE,DEFENSIVE,USD,TLT,True,True,5,-0.02944397635640661,,0.0,76.4667228372312
A-RVol v3 (Semiconductors),2012-11-23,DEFENSIVE,MODERATE,TLT,USD,True,False,10,,0.0,,81.92983913806366
A-RVol v3 (Semiconductors),2012-12-07,MODERATE,AGGRESSIVE,USD,SOXL,True,False,16,,,,81.5566291545867
A-RVol v3 (Semiconductors),2013-01-02,AGGRESSIVE,MODERATE,SOXL,USD,True,False,12,,,,77.3637634552031
A-RVol v3 (Semiconductors),2013-01-18,MODERATE,DEFENSIVE,USD,TLT,True,False,7,-0.03370523129154779,,-0.02098800426997327,77.63441258661213
A-RVol v3 (Semiconductors),2013-01-30,DEFENSIVE,MODERATE,TLT,USD,True,False,8,,0.010756089787419487,,80.67203829184143
A-RVol v3 (Semiconductors),2013-02-11,MODERATE,AGGRESSIVE,USD,SOXL,True,False,7,,,,83.46841326196625
A-RVol v3 (Semiconductors),2013-02-21,AGGRESSIVE,MODERATE,SOXL,USD,True,False,17,,,,88.30912492714491
A-RVol v3 (Semiconductors),2013-03-18,MODERATE,AGGRESSIVE,USD,SOXL,True,False,19,,,,68.26870827512639
A-RVol v3 (Semiconductors),2013-04-15,AGGRESSIVE,MODERATE,SOXL,USD,True,False,17,,,,84.62389873445159
A-RVol v3 (Semiconductors),2013-05-08,MODERATE,AGGRESSIVE,USD,SOXL,True,False,28,,,,84.40466657190345
A-RVol v3 (Semiconductors),2013-06-18,AGGRESSIVE,MODERATE,SOXL,USD,True,False,31,,,,64.28701260806753
A-RVol v3 (Semiconductors),2013-08-01,MODERATE,AGGRESSIVE,USD,SOXL,True,False,58,,,,44.24401154363187
A-RVol v3 (Semiconductors),2013-10-23,AGGRESSIVE,MODERATE,SOXL,USD,True,False,15,,,,84.86423193734748
A-RVol v3 (Semiconductors),2013-11-13,MODERATE,AGGRESSIVE,USD,SOXL,True,False,48,,,,72.11514176343654
A-RVol v3 (Semiconductors),2014-01-24,AGGRESSIVE,MODERATE,SOXL,USD,True,False,20,,,,73.64825703467841
A-RVol v3 (Semiconductors),2014-02-24,MODERATE,AGGRESSIVE,USD,SOXL,True,False,29,,,,84.9922909779594
A-RVol v3 (Semiconductors),2014-04-04,AGGRESSIVE,MODERATE,SOXL,USD,True,True,4,,,,
A-RVol v3 (Semiconductors),2014-04-10,MODERATE,DEFENSIVE,USD,TLT,True,False,17,-0.05864499750603169,,-0.02053920463770864,74.60573667029288
A-RVol v3 (Semiconductors),2014-05-06,DEFENSIVE,MODERATE,TLT,USD,True,False,8,,0.02096990990855474,,79.26262413972051
A-RVol v3 (Semiconductors),2014-05-16,MODERATE,AGGRESSIVE,USD,SOXL,True,False,48,,,,100.0
A-RVol v3 (Semiconductors),2014-07-25,AGGRESSIVE,MODERATE,SOXL,USD,True,True,4,,,,
A-RVol v3 (Semiconductors),2014-07-31,MODERATE,DEFENSIVE,USD,TLT,True,False,14,0.01485199789834879,,-0.01620696013506817,81.29655681080546
A-RVol v3 (Semiconductors),2014-08-20,DEFENSIVE,MODERATE,TLT,USD,True,True,1,,0.0,,
A-RVol v3 (Semiconductors),2014-08-21,MODERATE,AGGRESSIVE,USD,SOXL,True,False,28,,,,80.38687568569406
A-RVol v3 (Semiconductors),2014-10-01,AGGRESSIVE,MODERATE,SOXL,USD,True,True,5,,,,
A-RVol v3 (Semiconductors),2014-10-08,MODERATE,DEFENSIVE,USD,TLT,True,False,32,0.006026666342097142,,0.0,80.0
A-RVol v3 (Semiconductors),2014-11-21,DEFENSIVE,MODERATE,TLT,USD,True,True,1,,0.0,,
A-RVol v3 (Semiconductors),2014-11-24,MODERATE,AGGRESSIVE,USD,SOXL,True,False,16,,,,83.32086495878856
A-RVol v3 (Semiconductors),2014-12-17,AGGRESSIVE,MODERATE,SOXL,USD,True,False,66,,,,79.00507953252726
A-RVol v3 (Semiconductors),2015-03-25,MODERATE,DEFENSIVE,USD,TLT,True,False,15,-0.00705359228804181,,-0.06834592497421177,84.62124292337191
A-RVol v3 (Semiconductors),2015-04-16,DEFENSIVE,MODERATE,TLT,USD,True,False,26,,0.07335976604011529,,70.80931899322331
A-RVol v3 (Semiconductors),2015-05-22,MODERATE,AGGRESSIVE,USD,SOXL,True,False,6,,,,86.16635166793215
A-RVol v3 (Semiconductors),2015-06-02,AGGRESSIVE,MODERATE,SOXL,USD,True,False,11,,,,65.6855627444313
A-RVol v3 (Semiconductors),2015-06-17,MODERATE,AGGRESSIVE,USD,SOXL,True,False,7,,,,80.30635595078698
A-RVol v3 (Semiconductors),2015-06-26,AGGRESSIVE,MODERATE,SOXL,USD,True,True,1,,,,
A-RVol v3 (Semiconductors),2015-06-29,MODERATE,DEFENSIVE,USD,TLT,True,False,10,-0.05793603669033287,,-0.1068583508723272,81.59634366694623
A-RVol v3 (Semiconductors),2015-07-14,DEFENSIVE,MODERATE,TLT,USD,True,False,8,,0.09286523704371774,,66.26417298722978
A-RVol v3 (Semiconductors),2015-07-24,MODERATE,DEFENSIVE,USD,TLT,True,True,4,-0.060984535774447735,,-0.24647868015409602,92.40015011939394
A-RVol v3 (Semiconductors),2015-07-30,DEFENSIVE,MODERATE,TLT,USD,True,False,11,,0.0496911854392621,,71.18891346317952
A-RVol v3 (Semiconductors),2015-08-14,MODERATE,DEFENSIVE,USD,TLT,True,False,8,-0.16892815135513906,,0.0,59.72862183738331
A-RVol v3 (Semiconductors),2015-08-26,DEFENSIVE,MODERATE,TLT,USD,True,True,1,,0.0,,
A-RVol v3 (Semiconductors),2015-08-27,MODERATE,DEFENSIVE,USD,TLT,True,False,30,-0.003201450680496487,,-0.0144541968553491,80.77216166676834
A-RVol v3 (Semiconductors),2015-10-09,DEFENSIVE,MODERATE,TLT,USD,True,False,41,,0.014666184777236246,,91.76259235471866
A-RVol v3 (Semiconductors),2015-12-08,MODERATE,DEFENSIVE,USD,TLT,True,True,1,-0.04150399785488401,,-0.19596607168282165,90.69680599203966
A-RVol v3 (Semiconductors),2015-12-09,DEFENSIVE,MODERATE,TLT,USD,True,True,2,,0.0,,
A-RVol v3 (Semiconductors),2015-12-11,MODERATE,DEFENSIVE,USD,TLT,True,True,1,-0.07170797920737781,,-0.19526445421376215,87.01619883221564
A-RVol v3 (Semiconductors),2015-12-14,DEFENSIVE,MODERATE,TLT,USD,True,False,15,,0.0337535542133065,,81.37193679050146
A-RVol v3 (Semiconductors),2016-01-06,MODERATE,DEFENSIVE,USD,TLT,True,False,11,-0.09337338380015137,,-0.11449960295703487,77.95516218054462
A-RVol v3 (Semiconductors),2016-01-22,DEFENSIVE,MODERATE,TLT,USD,True,True,1,,0.0,,
A-RVol v3 (Semiconductors),2016-01-25,MODERATE,DEFENSIVE,USD,TLT,True,False,25,0.03886984288525763,,0.0,80.0
A-RVol v3 (Semiconductors),2016-03-01,DEFENSIVE,MODERATE,TLT,USD,True,False,20,,0.0,,83.40245436173306
A-RVol v3 (Semiconductors),2016-03-30,MODERATE,AGGRESSIVE,USD,SOXL,True,False,22,,,,71.64367571093689
A-RVol v3 (Semiconductors),2016-04-29,AGGRESSIVE,MODERATE,SOXL,USD,True,False,30,,,,89.38961801828314
A-RVol v3 (Semiconductors),2016-06-13,MODERATE,AGGRESSIVE,USD,SOXL,True,False,9,,,,76.86017813380528
A-RVol v3 (Semiconductors),2016-06-24,AGGRESSIVE,MODERATE,SOXL,USD,True,True,1,,,,
A-RVol v3 (Semiconductors),2016-06-27,MODERATE,DEFENSIVE,USD,TLT,True,False,15,-0.009438073368874589,,0.0,78.86743119573504
A-RVol v3 (Semiconductors),2016-07-19,DEFENSIVE,MODERATE,TLT,USD,True,False,20,,0.0,,87.37703394099073
A-RVol v3 (Semiconductors),2016-08-16,MODERATE,AGGRESSIVE,USD,SOXL,True,False,18,,,,77.29195450401625
A-RVol v3 (Semiconductors),2016-09-12,AGGRESSIVE,MODERATE,SOXL,USD,True,False,29,,,,85.4193040330877
A-RVol v3 (Semiconductors),2016-10-21,MODERATE,AGGRESSIVE,USD,SOXL,True,False,15,,,,76.03531930126029
A-RVol v3 (Semiconductors),2016-11-11,AGGRESSIVE,MODERATE,SOXL,USD,True,False,38,,,,85.83069197713348
A-RVol v3 (Semiconductors),2017-01-09,MODERATE,AGGRESSIVE,USD,SOXL,True,False,12,,,,81.93896242941645
A-RVol v3 (Semiconductors),2017-01-26,AGGRESSIVE,MODERATE,SOXL,USD,True,False,13,,,,76.95858057774623
A-RVol v3 (Semiconductors),2017-02-14,MODERATE,AGGRESSIVE,USD,SOXL,True,False,64,,,,90.86664214423112
A-RVol v3 (Semiconductors),2017-05-17,AGGRESSIVE,MODERATE,SOXL,USD,True,False,15,,,,88.28908054217831
A-RVol v3 (Semiconductors),2017-06-08,MODERATE,AGGRESSIVE,USD,SOXL,True,True,1,,,,
A-RVol v3 (Semiconductors),2017-06-09,AGGRESSIVE,MODERATE,SOXL,USD,True,False,13,,,,68.93569257660414
A-RVol v3 (Semiconductors),2017-06-28,MODERATE,DEFENSIVE,USD,TLT,True,False,14,0.017705179523071823,,-0.07448107275133131,85.9584858201065
A-RVol v3 (Semiconductors),2017-07-19,DEFENSIVE,MODERATE,TLT,USD,True,True,4,,0.02473513552320661,,
A-RVol v3 (Semiconductors),2017-07-25,MODERATE,AGGRESSIVE,USD,SOXL,True,False,14,,,,62.46236420833934
A-RVol v3 (Semiconductors),2017-08-14,AGGRESSIVE,MODERATE,SOXL,USD,True,False,18,,,,69.87538450973022
A-RVol v3 (Semiconductors),2017-09-08,MODERATE,AGGRESSIVE,USD,SOXL,True,False,13,,,,92.55000603116144
A-RVol v3 (Semiconductors),2017-09-27,AGGRESSIVE,MODERATE,SOXL,USD,True,False,10,,,,84.58685692735071
A-RVol v3 (Semiconductors),2017-10-11,MODERATE,AGGRESSIVE,USD,SOXL,True,False,28,,,,98.77257114607033
A-RVol v3 (Semiconductors),2017-11-20,AGGRESSIVE,MODERATE,SOXL,USD,True,False,6,,,,79.92528636904488
A-RVol v3 (Semiconductors),2017-11-29,MODERATE,DEFENSIVE,USD,TLT,True,False,15,0.010672374760701375,,-0.047572581863737806,83.80580654909903
A-RVol v3 (Semiconductors),2017-12-20,DEFENSIVE,MODERATE,TLT,USD,True,True,3,,0.024256584901108713,,
A-RVol v3 (Semiconductors),2017-12-26,MODERATE,AGGRESSIVE,USD,SOXL,True,False,14,,,,87.94198459109957
A-RVol v3 (Semiconductors),2018-01-17,AGGRESSIVE,MODERATE,SOXL,USD,True,False,7,,,,75.38613035843697
A-RVol v3 (Semiconductors),2018-01-26,MODERATE,DEFENSIVE,USD,TLT,True,False,28,-0.004064682408381426,,-0.17665771739196012,93.64485550235104
A-RVol v3 (Semiconductors),2018-03-08,DEFENSIVE,MODERATE,TLT,USD,True,False,12,,0.11124942062714838,,69.4635059054544
A-RVol v3 (Semiconductors),2018-03-26,MODERATE,DEFENSIVE,USD,TLT,True,False,32,0.037514535704589624,,-0.03761549537461051,83.00923962996885
A-RVol v3 (Semiconductors),2018-05-10,DEFENSIVE,MODERATE,TLT,USD,True,False,21,,0.03908572425451973,,80.70633642886065
A-RVol v3 (Semiconductors),2018-06-11,MODERATE,AGGRESSIVE,USD,SOXL,True,False,11,,,,56.481623424254586
A-RVol v3 (Semiconductors),2018-06-26,AGGRESSIVE,MODERATE,SOXL,USD,True,True,5,,,,
A-RVol v3 (Semiconductors),2018-07-03,MODERATE,DEFENSIVE,USD,TLT,True,True,4,0.02142846010791377,,-0.06971827093045158,85.57746167443612
A-RVol v3 (Semiconductors),2018-07-10,DEFENSIVE,MODERATE,TLT,USD,True,False,16,,0.07494317984744536,,68.78600303910552
A-RVol v3 (Semiconductors),2018-08-01,MODERATE,AGGRESSIVE,USD,SOXL,True,False,18,,,,74.71967979320483
A-RVol v3 (Semiconductors),2018-08-27,AGGRESSIVE,MODERATE,SOXL,USD,True,False,31,,,,69.38720896441166
A-RVol v3 (Semiconductors),2018-10-10,MODERATE,DEFENSIVE,USD,TLT,True,True,4,-0.14465990290266328,,-0.21414021812632322,79.77202910178627
A-RVol v3 (Semiconductors),2018-10-16,DEFENSIVE,MODERATE,TLT,USD,True,True,2,,0.010017781802407422,,
A-RVol v3 (Semiconductors),2018-10-18,MODERATE,DEFENSIVE,USD,TLT,True,False,80,0.00845444242294624,,-0.02541254730628839,82.03300378450308
A-RVol v3 (Semiconductors),2019-02-14,DEFENSIVE,MODERATE,TLT,USD,True,False,65,,0.026075184157203557,,84.10177706225667
A-RVol v3 (Semiconductors),2019-05-20,MODERATE,DEFENSIVE,USD,TLT,True,False,10,-0.03578216571423132,,-0.011526699135623764,76.62827604514214
A-RVol v3 (Semiconductors),2019-06-04,DEFENSIVE,MODERATE,TLT,USD,True,False,53,,0.011661113279988644,,93.82244693380252
A-RVol v3 (Semiconductors),2019-08-19,MODERATE,DEFENSIVE,USD,TLT,True,False,19,-0.02804307773574377,,-0.10852756732566016,85.31703605776356
A-RVol v3 (Semiconductors),2019-09-16,DEFENSIVE,MODERATE,TLT,USD,True,False,45,,0.1217396784778717,,63.53467769395978
A-RVol v3 (Semiconductors),2019-11-18,MODERATE,AGGRESSIVE,USD,SOXL,True,False,13,,,,61.72853897834342
A-RVol v3 (Semiconductors),2019-12-06,AGGRESSIVE,MODERATE,SOXL,USD,True,False,40,,,,91.31638446326272
A-RVol v3 (Semiconductors),2020-02-05,MODERATE,DEFENSIVE,USD,TLT,True,False,103,-0.0013216231523360822,,-0.0034739317731685704,80.11931976357316
A-RVol v3 (Semiconductors),2020-07-02,DEFENSIVE,MODERATE,TLT,USD,True,True,1,,0.0,,
A-RVol v3 (Semiconductors),2020-07-06,MODERATE,DEFENSIVE,USD,TLT,True,True,1,-0.02463836858850077,,-0.01825294532614985,78.5036313954719
A-RVol v3 (Semiconductors),2020-07-07,DEFENSIVE,MODERATE,TLT,USD,True,False,45,,0.018592309739308366,,88.85105705629202
A-RVol v3 (Semiconductors),2020-09-09,MODERATE,DEFENSIVE,USD,TLT,True,False,15,0.008209642182091859,,-0.06199107545205551,84.95928603616444
A-RVol v3 (Semiconductors),2020-09-30,DEFENSIVE,MODERATE,TLT,USD,True,False,30,,0.0660879377900705,,83.09123374229402
A-RVol v3 (Semiconductors),2020-11-11,MODERATE,DEFENSIVE,USD,TLT,True,False,14,0.010396705413815432,,-0.01908083014455253,81.5264664115642
A-RVol v3 (Semiconductors),2020-12-02,DEFENSIVE,MODERATE,TLT,USD,True,False,20,,0.019451990266806884,,80.36705600501716
A-RVol v3 (Semiconductors),2020-12-31,MODERATE,AGGRESSIVE,USD,SOXL,True,True,4,,,,
A-RVol v3 (Semiconductors),2021-01-07,AGGRESSIVE,MODERATE,SOXL,USD,True,False,13,,,,86.38965792338404
A-RVol v3 (Semiconductors),2021-01-27,MODERATE,DEFENSIVE,USD,TLT,True,False,62,-0.04407680067164299,,-0.21817753039770738,92.16498635121943
A-RVol v3 (Semiconductors),2021-04-27,DEFENSIVE,MODERATE,TLT,USD,True,False,11,,0.17906594261150532,,48.81113460285278
A-RVol v3 (Semiconductors),2021-05-12,MODERATE,DEFENSIVE,USD,TLT,True,True,2,-0.09120684662446976,,-0.029294920853045303,71.39877207330726
A-RVol v3 (Semiconductors),2021-05-14,DEFENSIVE,MODERATE,TLT,USD,True,True,4,,0.03017901263974987,,
A-RVol v3 (Semiconductors),2021-05-20,MODERATE,DEFENSIVE,USD,TLT,True,False,9,-0.02889452781567381,,0.0,76.53265666211914
A-RVol v3 (Semiconductors),2021-06-03,DEFENSIVE,MODERATE,TLT,USD,True,False,71,,0.0,,91.25485039701343
A-RVol v3 (Semiconductors),2021-09-14,MODERATE,AGGRESSIVE,USD,SOXL,True,False,8,,,,60.1988777704032
A-RVol v3 (Semiconductors),2021-09-24,AGGRESSIVE,MODERATE,SOXL,USD,True,False,6,,,,57.6757946745086
A-RVol v3 (Semiconductors),2021-10-04,MODERATE,DEFENSIVE,USD,TLT,True,False,8,0.02493534318190127,,0.0,80.0
A-RVol v3 (Semiconductors),2021-10-14,DEFENSIVE,MODERATE,TLT,USD,True,False,43,,0.0,,100.0
A-RVol v3 (Semiconductors),2021-12-15,MODERATE,DEFENSIVE,USD,TLT,True,False,328,-0.08336209495237246,,-0.08226429516795697,76.57769221915186
A-RVol v3 (Semiconductors),2023-04-06,DEFENSIVE,MODERATE,TLT,USD,True,False,34,,0.08963832913421665,,68.69999756527882
A-RVol v3 (Semiconductors),2023-05-25,MODERATE,DEFENSIVE,USD,TLT,True,False,16,-0.02221715660241408,,-0.09668442110163689,85.06869489584126
A-RVol v3 (Semiconductors),2023-06-20,DEFENSIVE,MODERATE,TLT,USD,True,False,37,,0.10703282812807036,,74.63114174998529
A-RVol v3 (Semiconductors),2023-08-11,MODERATE,DEFENSIVE,USD,TLT,True,False,6,-0.04550489891062848,,-0.09023259862830424,81.75802002098892
A-RVol v3 (Semiconductors),2023-08-21,DEFENSIVE,MODERATE,TLT,USD,True,False,46,,0.09918205300855654,,73.25163584777579
A-RVol v3 (Semiconductors),2023-10-25,MODERATE,DEFENSIVE,USD,TLT,True,True,5,-0.049920351667481655,,0.0,74.0095577999022
A-RVol v3 (Semiconductors),2023-11-01,DEFENSIVE,MODERATE,TLT,USD,True,False,24,,0.0,,100.0
A-RVol v3 (Semiconductors),2023-12-06,MODERATE,AGGRESSIVE,USD,SOXL,True,True,3,,,,
A-RVol v3 (Semiconductors),2023-12-11,AGGRESSIVE,MODERATE,SOXL,USD,True,False,55,,,,93.23989496759646
A-RVol v3 (Semiconductors),2024-03-01,MODERATE,DEFENSIVE,USD,TLT,True,False,20,-0.029465861125603232,,-0.2701573414409193,96.46409666492761
A-RVol v3 (Semiconductors),2024-04-01,DEFENSIVE,MODERATE,TLT,USD,True,False,14,,0.19226202173817897,,51.81607628437626
A-RVol v3 (Semiconductors),2024-04-19,MODERATE,DEFENSIVE,USD,TLT,True,True,4,-0.1509949865800826,,-0.036045643644864844,64.76425310197928
A-RVol v3 (Semiconductors),2024-04-25,DEFENSIVE,MODERATE,TLT,USD,True,True,3,,0.0,,
A-RVol v3 (Semiconductors),2024-04-30,MODERATE,DEFENSIVE,USD,TLT,True,False,16,0.004504550367607774,,0.0,80.0
A-RVol v3 (Semiconductors),2024-05-22,DEFENSIVE,MODERATE,TLT,USD,True,False,37,,0.0,,100.0
A-RVol v3 (Semiconductors),2024-07-17,MODERATE,DEFENSIVE,USD,TLT,True,False,60,0.012375850142987366,,-0.0936973641576152,87.49578913260922
A-RVol v3 (Semiconductors),2024-10-10,DEFENSIVE,MODERATE,TLT,USD,True,False,34,,0.10338419028267087,,75.35321305861714
A-RVol v3 (Semiconductors),2024-11-27,MODERATE,DEFENSIVE,USD,TLT,True,True,4,0.008840374081438673,,-0.10763843486885827,88.61107478950866
A-RVol v3 (Semiconductors),2024-12-04,DEFENSIVE,MODERATE,TLT,USD,True,False,34,,0.12062199793761819,,69.6189801116034
A-RVol v3 (Semiconductors),2025-01-27,MODERATE,DEFENSIVE,USD,TLT,True,False,7,-0.22953832947674857,,-0.2551924131215685,72.45540046279017
A-RVol v3 (Semiconductors),2025-02-05,DEFENSIVE,MODERATE,TLT,USD,True,True,1,,0.0,,
A-RVol v3 (Semiconductors),2025-02-06,MODERATE,DEFENSIVE,USD,TLT,True,False,7,0.013329556128762965,,-0.3748879790290305,100.0
A-RVol v3 (Semiconductors),2025-02-18,DEFENSIVE,MODERATE,TLT,USD,True,False,7,,0.19464304204373195,,43.60844491899741
